"combined_sku","department_id"
"FOUNT-7MODELS-PARENT","DEP201902310753504667490"
"GA-SDOOR-PARENT","DEP201709261129178673511"
"HASD-DF-DB-100-PARENT","DEP201902310751052943410"
"LS21-TAN-SOLU-PARENT","DEP201902310753504667490"
"BA-TW-5046-GLOSS-X4-VAR-2","DEP20180822000000110"
"MF-PARENT","DEP20180822000000110"
"ODF-BEACH-PARENT","DEP201709261130013244134"
"PLAY-WOOD-PARENT","DEP201709261130013244134"
"SAND-PARENT","DEP201709261130013244134"
"MATTRESS-TOP-S-5GEL-VAR","DEP20180822000000110"
"BA-TW-H66-BLACKX4-VAR-2","DEP20180822000000110"
"GA-SP-8001X10","DEP20180822000000110"
"TM-NRS-PARENT","DEP20180822000000110"
"FIT-F-SEGA-GYM-ST-PL-PARENT","DEP201709261129178673511"
"LIGHT-S14-10-11M-WWX6-VAR","DEP20180822000000110"
"GAZEBO-C-3X45-DX-PARENT","DEP201902310753504667490"
"GAZEBO-C-3X6-DX-PARENT","DEP201902310753504667490"
"KPF-TBCH-PARENT","DEP20180822000000111"
"MATTRESS-PET-55D-BK-PARENT","DEP201709261130013244134"
"DI-EE-RDBK-KIT","DEP20170811134628184"
"SAIL-TRI-PARENT","DEP201902310753504667490"
"GAZEBO-C-T-ALL-F-PARENT","DEP201902310753504667490"
"DI-SF-RDBK-KIT","DEP20170811134628184"
"QUILT-MF-PARENT","DEP20170811135000104"
"RD-B-4089-6P-GY-AB","DEP20170811134628184"
"GA-SP-8003X8","DEP20180822000000110"
"GA-SP-8007X10","DEP20180822000000110"
"BS-86101--GB-DHX2","DEP20180822000000110"
"BS-86101--GBX2","DEP20180822000000110"
"BS-86101-GC-DH","DEP20180822000000110"
"BS-86101-GC-DHX2","DEP20180822000000110"
"BA-I-RATTANX4-PARENT","DEP20170811134628184"
"BA-I-3024-WHX2-VAR1","DEP20170811134628184"
"MDETECTOR-C-2007-GC1028-VAR","DEP20170811134628184"
"MDETECTOR-C-GC1010-VAR","DEP20170811134628184"
"MDETECTOR-C-GC1026-VAR","DEP20170811134628184"
"BIKE-TR-B-GREEN-RACK","DEP20180822000000110"
"BIKE-TR-B-RED-RACK","DEP20180822000000110"
"BIKE-TR-B-YEL-RACK","DEP20180822000000110"
"BIKE-TR-CAR-YEL-RACK","DEP20180822000000110"
"BIKE-TR-PET-RED-RACK","DEP20180822000000110"
"RD-B-0539-6P-WH-AB","DEP20170811134628184"
"MV-MDETECTOR-MIN14-GC10","DEP20180822000000110"
"MV-MDETECTOR-MIN14-GC2010","DEP20180822000000110"
"MV-MDETECTOR-MIN14-GC2005","DEP20180822000000110"
"ATM-02M-PARENT","DEP20170811134628184"
"BIN-RACK-PARENT","DEP201709261130013244134"
"GUNSAFE-3G-ST","DEP20180822000000110"
"FIT-E-DB-20KG-BB-30KG-BAR","DEP20180822000000110"
"FIT-E-CDB-SET-EF-OR","DEP20180822000000110"
"AES-T001B-SET-BLS-VAR","DEP20180822000000110"
"BIN-RACK-90-AB","DEP20180822000000110"
"BIN-WALL-48-VAR","DEP20180822000000110"
"FR-EPE-C-PARENT","DEP201709261129178673511"
"FR-EVA-GS-PARENT","DEP201709261129178673511"
"FIK-WD-FT004-005","DEP20180822000000110"
"FIK-WIRE-200MX4","DEP20180822000000110"
"FR-EPE-Y-B-90-SB-65","DEP20180822000000110"
"AES-T001B-CANDY-VAR","DEP20180822000000110"
"DIFF-WH-PARENT","DEP20170811134628184"
"MDETECTOR-MIN14-GC1010","DEP20180822000000110"
"BAM-CONTOUR-PILLOWX2-VAR","DEP20180822000000110"
"BAM-SHED-PILLOWX2-VAR","DEP20180822000000110"
"BA-I-3023-BKX2-VAR1","DEP20170811134628184"
"STAND-MIC-MC004X2","DEP20180822000000110"
"STAND-MIC-MC02BX2","DEP20180822000000110"
"DI-EE-RDBK-AUG200","DEP20170811134628184"
"BIN-WALL-30-VAR","DEP20180822000000110"
"BIN-WALL-30X2-VAR","DEP20180822000000110"
"BIN-WALL-44-VAR","DEP20180822000000110"
"BIN-WALL-44X2-VAR","DEP20180822000000110"
"BIN-RACK-MB-74-VAR","DEP20170811134628184"
"STAND-MIC-MC02BX3","DEP20180822000000110"
"SCO-TBAR-AJS-BLACK-VAR","DEP20180822000000110"
"CHAIRMAT-TW-PARENT","DEP201902310751052943410"
"FD-BT5-1142-PARENT","DEP20170811135000104"
"FF-DINING-PARENT","DEP201709261130013244134"
"FLOOR-SBL-2-PARENT","DEP20180822000000111"
"GH-WALK-PARENT","DEP201902310754091356863"
"IK-PARENT","DEP20170811135000104"
"CASE-MU-4T-081-PARENT","DEP201902310753504667490"
"MATTRESS-BET2-PARENT","DEP20180822000000111"
"PET-PB-PARENT","DEP201709261130013244134"
"PFN-C-ALU-PARENT","DEP201709261129178673511"
"TEEPEE-TENT-PARENT","DEP201709261130013244134"
"MATTRESS-0757-PT-PARENT","DEP20180822000000111"
"MDETECTOR-C-2007-GC1026-VAR","DEP20170811134628184"
"MDETECTOR-C-2007-GC1028","DEP20180822000000110"
"MDETECTOR-C-2007-GC1066-VAR","DEP20170811134628184"
"MDETECTOR-C-GC2007-VAR","DEP20170811134628184"
"MDETECTOR-C-2007-GC1037-VAR","DEP20170811134628184"
"MDETECTOR-GC1010-VAR","DEP20180822000000110"
"BPB-0B-PARENT","DEP20170811135000104"
"BF-WH-PARENT","DEP20170811135000104"
"DIY-STORAGE-PARENT","DEP201902310751052943410"
"FOUNT-POND-PARENT","DEP201902310753504667490"
"FS-R-20CM-PARENT","DEP20170811135000104"
"LUG-ALL-PARENT","DEP201902310754091356863"
"MATTRESS-28-PARENT","DEP20180822000000111"
"PCAW-62CC-PARENT","DEP201709261130013244134"
"PET-BED-MAT-FL-PARENT","DEP201709261130013244134"
"PET-DH-PARENT","DEP201709261130013244134"
"PET-DH-P-PARENT","DEP201709261130013244134"
"BA-I-3018-WHX2-VAR1","DEP20170811134628184"
"BF-PARENT","DEP20170811135000104"
"BA-H-BAR-PARENT","DEP20180822000000111"
"CC-WL-IP-PARENT","DEP201902310754091356863"
"CSAW-PARENT","DEP201709261130013244134"
"GAZEBO-SJ02-3X3-PARENT-FLY","DEP201902310753504667490"
"GAZEBO-SJ07-3X6-PARENT","DEP201902310753504667490"
"HREEL-AIR-AUTO-PARENT","DEP201800030853145616084"
"HR-WA-PARENT","DEP201800030853145616084"
"PET-GT-8063-AB-RUN","DEP20180822000000110"
"MATTRESS-TOP-8GEL-PARENT1","DEP20170811135000104"
"PET-AIR-CA-PARENT","DEP201709261130013244134"
"RCAR-MINI-PARENT","DEP201709261130013244134"
"SCAR-VAR-PARENT","DEP201709261130013244134"
"AR-GRASS-LUSH-30-105M-PARENT","DEP201902310754091356863"
"MDETECTOR-MIN14-GC1006-VAR","DEP20180822000000110"
"BA-I-3024-BKX2-VAR1","DEP20170811134628184"
"MDETECTOR-GC2005-VAR","DEP20180822000000110"
"MDETECTOR-GC2010-VAR","DEP20180822000000110"
"MDETECTOR-MIN14-GC2010-VAR","DEP20180822000000110"
"MDETECTOR-MINI-2014-VAR","DEP20180822000000110"
"MDETECTOR-MIN14-GC05","DEP20180822000000110"
"MDETECTOR-MIN14-GC10","DEP20180822000000110"
"BA-TW-FL-PARENT","DEP20180822000000111"
"BA-TW-GL24-PARENT","DEP20180822000000111"
"BA-TW-GL-PARENT","DEP20180822000000111"
"BA-TW-TOLIX-PARENT","DEP20180822000000111"
"BFRAME-E-PARENT","DEP20180822000000111"
"SINK-STONE-PARENT","DEP20180822000000111"
"SM-HS-PARENT","DEP20180822000000110"
"WD-85-366-PARENT","DEP201902310753504667490"
"QUILT-MF-200-PARENT","DEP20170811135000104"
"AF-K-HIC-024-PARENT","DEP201902310751052943410"
"BA-TW-8035-WHX4-VAR","DEP20180822000000110"
"FIT-E-DB-BB-100KG-BAR-RC3-VAR","DEP20180822000000110"
"COVER-CV-DCS-PARENT","DEP201902310759448558018"
"BIO-PARENT","DEP20170811135000104"
"HM-CHAIR-PARENT","DEP201902310754091356863"
"RCAR-LANDROVER-PARENT","DEP201709261130013244134"
"FD-PARENT","DEP20170811135000104"
"BIN-WALL-48X2-VAR","DEP20180822000000110"
"FIT-E-DB-BB-70KG-VAR","DEP20180822000000110"
"FURNI-DISPLAY-PARENT","DEP20180822000000111"
"GAZEBO-WIND-3X3-PARENT","DEP201902310753504667490"
"HASD-WHDF-WDDB-PARENT","DEP201902310751052943410"
"MATTRESS-MAX-PARENT","DEP20180822000000111"
"PO-CL-PARENT","DEP201902310754091356863"
"RCB-MATTRESS-PARENT","DEP20180822000000111"
"BA-TW-5046WOOD-MLX4-VAR","DEP20180822000000110"
"HM-DOU-BED-PARENT","DEP201902310754091356863"
"UMB-BAN-60-COM-CO","DEP20170811134628184"
"UMB-BAN-60-COM-GR","DEP20170811134628184"
"UMB-BAN-50-COM-GR","DEP20170811134628184"
"OSB-290L-GG-VAR1","DEP20170811134628184"
"OSB-290L-BK-VAR1","DEP20170811134628184"
"OSB-290L-CC-VAR1","DEP20170811134628184"
"OSB-S190-BK-VAR1","DEP20170811134628184"
"OSB-S390-BK-VAR1","DEP20170811134628184"
"DL-ALL-1290-CCTC-REWH-20-VAR","DEP20170811134628184"
"GAZEBO-T-3X45-F-PARENT","DEP201902310753504667490"
"GAZEBO-T-3X6-F-BCD-PARENT","DEP201902310753504667490"
"KID-CHAIR-S-PARENT","DEP20180822000000111"
"SH-CL-BE-PARENT","DEP201902310753504667490"
"SH-CL-BK-PARENT","DEP201902310753504667490"
"SH-CL-GR-PARENT","DEP201902310753504667490"
"OF-4-SEAT-BK-AB","DEP20180822000000110"
"BA-TW-H45-METALX4-VAR","DEP20180822000000110"
"BA-TW-8089-BKX4-VAR","DEP20180822000000110"
"BA-TW-8089-WHX2-VAR","DEP20180822000000110"
"VA-ST-BAG-L2","DEP20180822000000110"
"FURNI-WALL-SHELF-PARENT","DEP20180822000000111"
"HASD-101DB-PARENT","DEP201902310751052943410"
"LS21-TAN-EASY-PARENT","DEP201902310753504667490"
"PC-500-DX-BL-ROLLER-BU-PARENT","DEP201902310754091356863"
"AQ-FILTER-PARENT","DEP201709261130013244134"
"PET-BED-WAVE-PARENT","DEP201709261130013244134"
"BABY-COT-BC26-PARENT","DEP20180822000000110"
"PFS-26F-PARENT","DEP201902310751052943410"
"FIT-E-MEDI-BA-6KG-VAR","DEP20180822000000110"
"BA-I-3023-WHX2-VAR1","DEP20170811134628184"
"GUITAR-41-PARENT","DEP201902310759448558018"
"FIT-E-SR-PL-50KG-VAR","DEP20180822000000110"
"FIT-E-SR-PL-60KG-VAR","DEP20180822000000110"
"PC-500-DX-BL-ROLLER-PARENT","DEP201902310754091356863"
"PC-DX-BL-ROLLER-PARENT","DEP201902310754091356863"
"RCAR-RANGEROVER-PARENT","DEP201709261130013244134"
"BW-CLEAN-PARENT","DEP201902310753504667490"
"PC-105X42-400-DX-BL-ROLLER","DEP20180822000000110"
"PC-105X42-BL-ROLLER","DEP20180822000000110"
"MANNE-DRESS-PARENT","DEP201902310759448558018"
"WR-7X15-BKX6-VAR1","DEP20170811134628184"
"WED-CHAIR-CV-AR-BKX3-VAR","DEP20180822000000110"
"AWN-ARM-PARENT","DEP201902310754091356863"
"BFRAME-E-VILA-PARENT","DEP20180822000000111"
"BFRAME-F-FLIO-PARENT","DEP20180822000000111"
"BFRAME-QUEEN-PARENT","DEP20180822000000111"
"RCAR-PARENT","DEP201709261130013244134"
"FIT-E-DB-BB-PARENT","DEP201709261129178673511"
"AM-SUP-PARENT","DEP20180822000000110"
"SB-MICR-PARENT","DEP201709261129178673511"
"SSL-60LED-PARENT","DEP201902310759448558018"
"SB-DOU-PARENT","DEP201709261129178673511"
"BA-I-3018-BKX2-VAR1","DEP20170811134628184"
"BA-I-3018-BKX4-VAR1","DEP20170811134628184"
"PC-10X6-BL-ROLLER","DEP20180822000000110"
"BA-I-3018-WHX4-VAR1","DEP20170811134628184"
"BA-I-3023-BKX4-VAR1","DEP20170811134628184"
"BA-I-3023-WHX4-VAR1","DEP20170811134628184"
"BA-I-3024-BKX4-VAR1","DEP20170811134628184"
"BA-I-3024-WHX4-VAR1","DEP20170811134628184"
"FR-EPE-C-45-WH-VAR","DEP20180822000000110"
"FR-EPE-C-90-LB1-VAR","DEP20180822000000110"
"FR-EPE-C-90-LB-VAR","DEP20180822000000110"
"BN-30-PARENT","DEP201902310753504667490"
"FF-LUX-KIT-PARENT","DEP201709261130013244134"
"OCHAIR-9127-PARENT","DEP20170811135000104"
"OSB-290L-PARENT","DEP201709261130013244134"
"PLAY-PRETEND-PARENT","DEP201709261130013244134"
"RCAR-R8-PARENT","DEP201709261130013244134"
"VA-ST-BAG-PARENT","DEP20170811135000104"
"BFRAME-E-TOMI-PARENT","DEP20180822000000111"
"PCB-130-PI-ABCD","DEP20180822000000110"
"PC-ROLLER-55-AB","DEP20180822000000110"
"PC-ROLLER-T5-SL-AB","DEP20180822000000110"
"BA-H-DINING-PARENT","DEP20170811134628184"
"FOAM-MFM-FOLD-PARENT","DEP20170811134628184"
"WED-TABLE-RO-BK-305X3-VAR","DEP20180822000000110"
"GAZEBO-T-3X6-F-PARENT","DEP201902310753504667490"
"GKRT-F1B-PARENT","DEP201709261130013244134"
"OCHAIR-9285-PARENT","DEP20170811135000104"
"PILLOW-PARENT","DEP20170811135000104"
"BA-TW-H66-CHOCOX4-VAR","DEP20180822000000110"
"OCHAIR-R-9174-PARENT","DEP20170811135000104"
"SAIL-BLACK-PARENT","DEP201902310753504667490"
"SSB-BIN-PARENT","DEP20170811135000104"
"GAZEBO-T-3X3-F-PARENT2","DEP201902310753504667490"
"VAC-008-PARENT","DEP201709261130013244134"
"PICNIC-4PPL-CHEESE-BR-VAR","DEP20180822000000110"
"DIY-DO-PARENT","DEP20170811134628184"
"CASE-HZ8-040-PARENT","DEP201902310753504667490"
"FURNI-DIS-PARENT","DEP20180822000000111"
"HASD-DF-DB-PARENT","DEP201902310751052943410"
"PET-BED-CAV-PL-PARENT","DEP201709261130013244134"
"PET-SC-PARENT","DEP201709261130013244134"
"PFN-C-BAR-PARENT","DEP201709261129178673511"
"UMB-BAN-PARENT","DEP201902310753504667490"
"WTINT-PARENT-100CM","DEP201709261130013244134"
"WTINT-PARENT-76CM","DEP201709261130013244134"
"CASE-HZ7-002-1-PARENT","DEP201902310753504667490"
"EAC-01-BT-PARENT","DEP20170811135000104"
"PET-E-DOG-FR-27-COL","DEP20180822000000110"
"DL-ALL-1090-CCTC-REWH-20-VAR","DEP20170811134628184"
"DL-ALL-1090-CCTC-REWH-40-VAR","DEP20170811134628184"
"FR-EVA-A-90-PI-VAR","DEP20180822000000110"
"TMILL-CHI-400-BENZ-VAR","DEP20170811134628184"
"UMB-BAN-50-COM-GR-VAR1","DEP20170811134628184"
"EGG-AUTO-PARENT","DEP201709261130013244134"
"CURTAIN-CT-PARENT","DEP20170811135000104"
"PFN-C-COOLER-PARENT","DEP201709261129178673511"
"PT-BROWN-PARENT","DEP201902310751052943410"
"PET-PB-YDM-M-BK-VAR","DEP20180822000000110"
"PC-BL-ROLLER-BU-PARENT","DEP201902310754091356863"
"PET-PB-PDPB1-L-BK-NB","DEP20180822000000110"
"FR-EVA-B-45-BL-VAR","DEP20180822000000110"
"PET-PB-PDPB1-L-BK-YDM","DEP20180822000000110"
"UMB-BAN-8RIB-GR-VAR1","DEP20170811134628184"
"PET-PB-PDPB2-M-BK-NB","DEP20180822000000110"
"EB-F520-PARENT","DEP20170811135000104"
"FR-EVA-B-45-BU1-VAR","DEP20180822000000110"
"FR-EVA-B-45-BU-VAR","DEP20180822000000110"
"EB-FL-LCD-PARENT","DEP20170811135000104"
"FF-BEACH-NW-PARENT","DEP201709261130013244134"
"FF-TABLE-PARENT","DEP201709261130013244134"
"GAZEBO-C-T-3X3-F-PARENT","DEP201902310753504667490"
"MP-NW-D-VAR1","DEP20180822000000110"
"AR-GRASS-GR-PARENT","DEP201902310754091356863"
"PET-BED-OXD-PARENT","DEP201709261130013244134"
"RCAR-AMGS63-PARENT","DEP201709261130013244134"
"SPRAYER-VAR-PARENT","DEP201709261130013244134"
"TB-8D-220-PARENT","DEP201709261130013244134"
"TB-JS-15DR-PARENT","DEP201709261130013244134"
"PET-PB-YDM-XL-BK-VAR","DEP20180822000000110"
"DL-ALL-1090-CCTC-REWH-80-VAR","DEP20170811134628184"
"PET-PLAYPEN-ROUND-L-GR-VAR","DEP20180822000000110"
"YOGA-PU-FR-EVA-30-BU","DEP20180822000000110"
"GARDEN-10080-ALUMWHX2-VAR","DEP20180822000000110"
"GARDEN-10080-CREAM-VAR","DEP20180822000000110"
"BW-BED-Q-PARENT","DEP201902310753504667490"
"BW-FIL-PUMP-PARENT","DEP201902310753504667490"
"PC-DX-BL-ROLLER-BU-PARENT","DEP201902310754091356863"
"AR-GRASS-LUSH-40-105M-PARENT","DEP201902310754091356863"
"PET-DOG-CAGE-PARENT","DEP201709261130013244134"
"PFB-6-PARENT","DEP201902310751052943410"
"WD-85-183-PARENT","DEP201902310753504667490"
"PFS-14F-4S-BLACKX2","DEP20180822000000110"
"ATM-8-1-02M-BL-VAR","DEP20170811134628184"
"RHP-PARENT","DEP20170811135000104"
"OSB-PARENT","DEP20170811134628184"
"OSB-290L-BB-VAR1","DEP20170811134628184"
"GARDEN-55-180-GREY-PARENT","DEP201800030853145616084"
"GARDEN-55-180-PARENT","DEP201800030853145616084"
"GAZEBO-C-3X3-DX-PARENT","DEP201902310753504667490"
"GAZEBO-F-3X6-ABCD-PARENT","DEP201902310753504667490"
"GAZEBO-PAVI-3X3-PARENT","DEP201902310753504667490"
"KETTLE-PARENT","DEP201709261129178673511"
"KID-RECLINER-PARENT","DEP20180822000000111"
"OTM-A-PARENT","DEP20180822000000111"
"PC-500-DX-BL-PARENT","DEP201902310754091356863"
"OSB-290L-GB-VAR1","DEP20170811134628184"
"GARDEN-55-180-GREEN-PARENT","DEP201800030853145616084"
"MANNE-FEM-MAL-PARENT","DEP201902310759448558018"
"GARDEN-12090-GREEN-VAR","DEP20180822000000110"
"GARDEN-12090-GREENX2-VAR","DEP20180822000000110"
"AR-GRASS-PARENT2","DEP201902310754091356863"
"CASE-MIX-PARENT","DEP201902310753504667490"
"CC-WD-B-PARENT","DEP201902310754091356863"
"FS-LEA-PARENT","DEP20180822000000111"
"GAZEBO-F-3X6-PARENT2","DEP201902310753504667490"
"PUMP-ST5-1800W-YEL","DEP20180822000000110"
"INVERTER-PARENT","DEP20180822000000110"
"PET-CAT-S-PARENT","DEP201709261130013244134"
"PET-FEEDER-S-PARENT","DEP201709261130013244134"
"PET-PBT-TXL-PARENT","DEP201709261130013244134"
"PUMP-WATER-PARENT","DEP201902310753504667490"
"UMB-PARENT","DEP201902310753504667490"
"WD-85-PARENT","DEP201902310753504667490"
"AR-GRASS-40-4C-PARENT1","DEP201902310754091356863"
"FLOOR-SBL-PARENT","DEP20180822000000111"
"MATTRESS-0908-PARENT","DEP20180822000000111"
"PET-BED-COOL-PARENT","DEP201709261130013244134"
"PET-BED-FLEECE-PARENT","DEP201709261130013244134"
"SHEET-CT-STRIP-PARENT","DEP20170811135000104"
"SHEET-CT-SOLID-PARENT","DEP20170811135000104"
"PICNIC-BASKET-PARENT","DEP201709261129178673511"
"PICNIC-BLANKET-PARENT","DEP201709261129178673511"
"TAN-TENT-S19-PARENT","DEP201902310753504667490"
"TAN-VEN-BOX-PARENT","DEP201902310753504667490"
"TS-PARENT","DEP20170811135000104"
"FF-DININGSET-PARENT","DEP201709261130013244134"
"GO-DSR1200-AC-PARENT","DEP201709261130013244134"
"GO-DSR1800-AC-PARENT","DEP201709261130013244134"
"LUG-ABS-PARENT","DEP201902310754091356863"
"MATTRESS-0907-PARENT","DEP20180822000000111"
"MATTRESS-13-WB-PARENT","DEP20180822000000111"
"MATTRESS-21-PARENT","DEP20180822000000111"
"GA-SDOOR-K-4M-VAR","DEP20180822000000110"
"PUMP-GARDEN-800-TPC-VAR","DEP20180822000000110"
"FIT-H-VP-APL-BK-VAR1","DEP20180822000000110"
"CAMP-MAT-SUE-DT-CO-VAR1","DEP20170811134628184"
"CA-ST-PARENT","DEP20170811135000104"
"DIY-CR-PARENT","DEP201902310751052943410"
"DRESS-TAB-B-PARENT","DEP20180822000000111"
"BA-TW-NEW1055-PARENT","DEP20180822000000111"
"MATTRESS-CASH-PARENT","DEP20180822000000111"
"MATTRESS-FIRM23-PARENT","DEP20180822000000111"
"MBED-501-PARENT","DEP201902310751444239204"
"MBED-629-PARENT","DEP201902310751444239204"
"PET-SO-PARENT","DEP201709261130013244134"
"POLYM-PARENT","DEP20170811135000104"
"TB-5-CHRO-PARENT","DEP201709261130013244134"
"MATTRESS-BET-PARENT","DEP20180822000000111"
"TRAMPO-MAT-16FT-VAR","DEP20180822000000110"
"LIGHT-S14-30-29M-WW-VAR","DEP20180822000000110"
"FURNI-DISPLAY-L1-PARENT","DEP20180822000000111"
"SSL-OSL-COB5-PARENT","DEP201902310759448558018"
"FLOOR-SBL-3-PARENT","DEP20180822000000111"
"QUILT-MERINO-PARENT","DEP20170811135000104"
"BA-TW-H66-GLOSSX4-VAR","DEP20180822000000110"
"LIGHT-LED-50-47M-WW-VAR","DEP20180822000000110"
"KPF-TBCH-GN-5PC","DEP20170811134628184"
"TMILL-360-BK-R01-VAR","DEP20180822000000110"
"TMILL-340-BK-VAR","DEP20180822000000110"
"TMILL-320-BK-VAR","DEP20180822000000110"
"TMILL-280-BK-VAR","DEP20180822000000110"
"CAMP-MAT-SUE-SIN-CO-VAR1","DEP20170811134628184"
"CAMP-MAT-SUE-DOU-CO-VAR1","DEP20170811134628184"
"TMILL-TITAN42-SIM-VAR","DEP20170811134628184"
"TMILL-280-RD-VAR","DEP20180822000000110"
"FIT-E-DB-SET-25KG","DEP20180822000000110"
"FR-EPE-Y-B-90-SB-75","DEP20180822000000110"
"SCOVER-PAD-PARENT","DEP20170811134628184"
"CAMP-MAT-SUE-DF-CO-VAR1","DEP20170811134628184"
"SAIL-185-2X4-Q-SAND-VAR","DEP20180822000000110"
"BIN-RACK-22M-AB","DEP20180822000000110"
"WR-9X18-BKX5-VAR","DEP20180822000000110"
"TMILL-TROJAN45-AUTO-VAR","DEP20170811134628184"
"XMAS-LED-BALL-350-VAR","DEP20180822000000110"
"FIT-H-VP-DOU-3D-BK-VAR3","DEP20180822000000110"
"FIT-H-VP-DOU-3D-RD-VAR3","DEP20180822000000110"
"FIT-H-VP-DOU-3D-WH-VAR3","DEP20180822000000110"
"GCT-PARENT","DEP20170811134628184"
"GT-D-120X60X120-VAR1","DEP20170811134628184"
"GT-T-80X45X80-VAR1","DEP20170811134628184"
"XMAS-ROPE-50M-WARM-VAR","DEP20180822000000110"
"XMAS-ROPE-50M-WH-VAR","DEP20180822000000110"
"GT-D-60X40X60-VAR1","DEP20170811134628184"
"GARDEN-ALUMGR-13-FC2-VAR","DEP20170811134628184"
"GARDEN-ALUMGR-16-FC2-VAR","DEP20170811134628184"
"GARDEN-ALUMGR-10-FC2-VAR","DEP20170811134628184"
"TRAMPO-MC-PARENT","DEP20170811134628184"
"TRAMPO-OR-PARENT","DEP20170811134628184"
"SSL-C-GUT-WH-X6","DEP20180822000000110"
"MDETECTOR-MIN14-GC06","DEP20180822000000110"
"VAC-CL-BH-09E-PARENT","DEP20170811134628184"
"XMAS-ROPE-60M-WARM-VAR","DEP20180822000000110"
"KPF-TBCH-GN-5PC-VAR","DEP20170811134628184"
"LED-BAR-120W-5WSR-SET","DEP20180822000000110"
"LED-45W-FLO-SQX2","DEP20180822000000110"
"DI-HJ-ED52-250MM","DEP20180822000000110"
"LED-27W-PEN-EPI-SQX2-CLO","DEP20180822000000110"
"SSL-C-FEN-X8","DEP20180822000000110"
"LED-27W-FLO-EPI-SQX4","DEP20180822000000110"
"HID-7-55W-SET-DS-WH-CLO","DEP20180822000000110"
"LED-27W-PEN-EPI-ROX2-CLO","DEP20180822000000110"
"SSL-C-WALL-BK-86X2-VAR","DEP20170811134628184"
"GA-SDOOR-S-BK-VAR","DEP20180822000000110"
"GA-SDOOR-S-K-2M-VAR","DEP20180822000000110"
"FIT-H-VP-ROUND-GN-VAR","DEP20180822000000110"
"FIT-H-VP-ROUND-PP-VAR","DEP20180822000000110"
"LIGHT-B-A19-60-WW-VAR","DEP20170811134628184"
"LIGHT-B-A19-70-WW-VAR","DEP20170811134628184"
"VAC-CL-BH-09E-GY-RD-VAR","DEP20170811134628184"
"VAC-CL-09E-GY-RD-VAR","DEP20170811134628184"
"LED-27W-FLO-EPI-SQX4-CLO","DEP20180822000000110"
"LED-18W-CRE-6-AX4","DEP20180822000000110"
"BA-TW-8565-BKX4-AB","DEP20180822000000110"
"SCO-YBAR-KIDS-BLUE-VAR","DEP20180822000000110"
"SCO-YBAR-KIDS-RED-VAR","DEP20180822000000110"
"TMILL-400-A6-VAR","DEP20180822000000110"
"BA-I-3601-BKX4","DEP20170811134628184"
"LIGHT-B-A19-40-WW-VAR","DEP20170811134628184"
"LIGHT-G40-20-20M-WW-VAR","DEP20180822000000110"
"LIGHT-LED-70-65M-WW-VAR","DEP20180822000000110"
"LIGHT-B-G45-100-MC-VAR","DEP20170811134628184"
"LIGHT-B-A19-40-WW","DEP20170811134628184"
"LIGHT-B-G45-40-WW-VAR","DEP20170811134628184"
"LIGHT-B-G45-80-WW-VAR","DEP20170811134628184"
"LIGHT-B-G45-90-WW-VAR","DEP20170811134628184"
"GCT-MESH-360KG-GN-VAR","DEP20170811134628184"
"GCT-DUMP-270KG-GN-VAR","DEP20170811134628184"
"GCT-DUMP-270KG-BK-VAR","DEP20170811134628184"
"GCT-KNEELER-150KG-GN-VAR","DEP20170811134628184"
"FR-EVA-B-30-BU-VAR","DEP20180822000000110"
"ATM-6-2-02M-BL-AP","DEP20170811134628184"
"ATM-3-05-01M-PK-AP1","DEP20180822000000110"
"ATM-3-1-01M-MG-AP1-VAR2","DEP20180822000000110"
"LED-27W-MIX-RO-CLO","DEP20180822000000110"
"LED-27W-FLO-EPI-RO-CLO","DEP20180822000000110"
"GT-D-280X140X200-AB","DEP20180822000000110"
"LED-BAR-72W-CRE-MIX-SET","DEP20180822000000110"
"LED-27W-MIX-ROX2-CLO","DEP20180822000000110"
"DI-HJ-ED71-250MM","DEP20180822000000110"
"ATV-RAMPS-SR609","DEP20180822000000110"
"GRC-BND-PT5-039X-X3","DEP20180822000000110"
"PUMP-ST4-1000W-YEL","DEP20180822000000110"
"SUP-C-11FT-81-15-RD-VAR1","DEP20170811134628184"
"DI-HJ-ED52-KIT","DEP20180822000000110"
"SAIL-2X4-Q-SAND-VAR","DEP20180822000000110"
"XMAS-LED-400-NET-WW-VAR","DEP20180822000000110"
"XMAS-LED-600-CURTAIN-PU-VAR","DEP20180822000000110"
"AL-CASE-ATB-24LR","DEP20180822000000110"
"LED-27W-FLO-EPI-SQ-CLO","DEP20180822000000110"
"RD-B-4089-4P-GY-VAR","DEP20170811134628184"
"FR-EVA-GRI-33-BU-VAR","DEP20180822000000110"
"RD-B-0539-4P-WH-VAR","DEP20170811134628184"
"BFRAME-C-BS-WHX2-VAR","DEP20180822000000110"
"CURTAIN-140-BK-VAR","DEP20180822000000110"
"CURTAIN-180-BK-VAR","DEP20180822000000110"
"FR-EVA-GRI-33-CAMO-01-VAR","DEP20180822000000110"
"TB-8D-220-BKGY-WASHER","DEP20170811134628184"
"TC-WA-GR-16GB","DEP20180822000000110"
"GRC-ATA-PTX-4SX4","DEP20180822000000110"
"CURTAIN-240-BK-VAR","DEP20180822000000110"
"CASE-MU-002-CROBK-VAR","DEP20180822000000110"
"AWN-PC6-1X1-GR-VAR","DEP20170811134628184"
